clusterID,estimated_snowballing_pvalue,max_norm_cell_type_specificity,max_norm_disease_specificity,max_plof,mean_plof,median_plof,num_cell_type_string,num_disease_string,num_of_diseases,num_sig_go_enrichment_terms,std_plof,sum_plof,avg_embeddedness,avg_internal_degree,cluster_size,conductance,cut_ratio,edges_inside,expansion,gene_ratio,hub_dominance,internal_edge_density,newman_girvan_modularity,normalized_cut,significance,surprise,triangle_participation_ratio
paris.cesna.2021:642,0.3728656768798828,0,1,4,4,4,0,3,4,0,-1,4,0.2371447915978485,2.25,16,0.9887990043559428,0.0055663761455034,18,198.625,0.0625,0.2666666666666666,0.15,1.14477528147463e-6,0.9890557727647348,218.2812514424428,32.44050900972966,0.1875
paris.cesna.2021:648,0.018119145184755325,0.4,0.4,92,24.8,7,1,1,4,0,37.94996706190929,124,0.0135801151733558,4.222222222222222,9,0.9930057058715258,0.0167958656330749,19,599.4444444444445,0.5555555555555556,1,0.5277777777777778,3.729268654996146e-7,0.9934415201256328,259.05339511516,57.26518531574913,1
paris.cesna.2021:666,0.014356166124343872,0,0,0,0,0,0,0,0,58,0,0,0.1051575129067911,8.076923076923077,26,0.9551090209491236,0.0048172610614793,105,171.84615384615384,0.1923076923076923,0.84,0.3230769230769231,-1.429276840145149e-7,0.955469983131468,1364.7242530277956,266.1576918311892,0
paris.cesna.2021:667,0.014325405471026897,0,0,0,0,0,0,0,0,50,0,0,0.1117622644931533,9.818181818181818,33,0.9572446555819476,0.0061632417938143,162,219.8181818181818,0.1818181818181818,0.84375,0.3068181818181818,-3.7506377756793545e-7,0.9578305675255372,2095.528467906059,402.5371010630015,0
paris.cesna.2021:685,0.31373637914657593,0.2,0.1333333333333333,60,25.933333333333337,27,2,1,5,0,14.762242699664895,389,0.032475464229648,4.588235294117647,17,0.9912732154844484,0.0146061451316696,39,521.1764705882352,0.8823529411764706,0.75,0.2867647058823529,-3.601347902197953e-7,0.9919887384235,501.3518388571597,94.35688518256906,0.8235294117647058
paris.cesna.2021:700,0.25523170828819275,0.1875,0.25,69,19.3125,10,2,1,8,0,20.745180163112583,309,0.3266137142253433,2.75,32,0.9948274848645152,0.0148290086073961,44,528.90625,0.5,0.5161290322580645,0.0887096774193548,2.9161757781074924e-7,0.9961934389295584,508.9981532072426,58.15518830204605,0.3125
paris.cesna.2021:706,0.009575498290359974,0.3333333333333333,0.3333333333333333,70,28.33333333333333,17,4,1,4,0,30.130825854374898,170,0.0336252229186452,5.6,20,0.9869509495514388,0.011871128675131,56,423.55,0.3,0.9473684210526316,0.2947368421052631,3.270181622652968e-7,0.9876350806891456,721.7042143896543,136.97116311933138,0.9
paris.cesna.2021:707,0.01186730433255434,0.4,0.6,117,49.4,25,1,1,12,0,48.20062240262048,247,0.0155975498270358,4.933333333333334,15,0.99144013880856,0.0160127788364533,37,571.4,0.3333333333333333,0.7142857142857143,0.3523809523809524,-3.2648700230017565e-7,0.9921323383871992,484.8220848924028,96.90866623026618,0.8666666666666667
paris.cesna.2021:716,0.11329269409179688,0,0,0,0,0,0,0,0,0,-1,0,0.0517375233013946,1.6,5,0.9856115107913668,0.0030705440690312,4,109.6,0.2,1,0.4,-2.0190427043961644e-9,0.9856557960888904,53.04906504864518,10.97048820417606,0
paris.cesna.2021:720,0.41052043437957764,0.1818181818181818,0.0909090909090909,47,21.727272727272727,16,1,4,5,1,14.135705918636742,239,0.0131298963718024,4,12,0.9907102767563384,0.0119534657811901,24,426.5833333333333,0.9166666666666666,1,0.3636363636363636,-1.743704324576517e-7,0.9911238049695208,315.413295174522,63.59377932289112,0.8333333333333334
paris.cesna.2021:728,0.010932933539152145,0.25,0.5,38,10,6.5,1,2,8,2,12.224097980160805,80,0.0127191586154349,5.473684210526316,38,0.9929041722102822,0.0214778344026129,104,765.921052631579,0.2105263157894736,0.7027027027027027,0.1479374110953058,-5.127087750961494e-6,0.9952508449057595,1259.6213237323402,186.08855768251425,0.8421052631578947
paris.cesna.2021:729,0.00965690053999424,0.2,0.2,14,6.4,3,6,4,5,0,5.683308895353129,32,0.0635606938640996,4.888888888888889,36,0.9849379546427044,0.0089643172039493,88,319.69444444444446,0.1388888888888889,1,0.1396825396825396,-6.493226798788494e-7,0.9858672161918411,1060.3784565921555,152.74807824546426,1
paris.cesna.2021:731,0.07202912122011185,0.2,0.15,69,18.4,13,1,1,18,8,18.35727304596765,368,0.044910487136741,5.130434782608695,23,0.992522653824219,0.019088462832156,59,681,0.8695652173913043,1,0.233201581027668,-1.4649085718628793e-6,0.9937868883682596,744.3346158564532,131.00518837470236,0.7391304347826086
paris.cesna.2021:734,0.16784395277500153,0.2857142857142857,0.2857142857142857,126,47.85714285714285,49,1,1,3,61,39.32526148007398,335,0.0253894487703544,5.5,8,0.9938598939436226,0.0249432630074808,22,890.25,0.875,1,0.7857142857142857,-3.3538955185158337e-7,0.9944351372549048,314.2372552292601,74.92838769613991,1
paris.cesna.2021:736,0.3044252097606659,0.5,0.5,37,22.5,22.5,4,2,3,0,20.50609665440988,45,0.4446309298269792,1.8333333333333333,12,0.987991266375546,0.0042265624270275,11,150.83333333333334,0.1666666666666666,1,0.1666666666666666,7.054247024541491e-7,0.9881375224069912,134.6557223870382,20.912511995488885,0
paris.cesna.2021:756,0.35093945264816284,0.1,0.2,46,23.15,23.5,3,1,8,34,12.49957894027677,463,0.0162505010725923,9.047619047619047,21,0.9861576570013114,0.0180663554171037,95,644.5714285714286,0.9523809523809524,0.9,0.4523809523809524,-1.2305064957934247e-6,0.987250405305275,1275.1484749434028,271.9734583483539,1
paris.cesna.2021:784,0.060966797173023224,0.2,0.4333333333333333,133,29.5,20.5,1,1,23,178,33.08583403502326,885,0.0272525321453645,19.1875,32,0.9825409463148316,0.0302748338800571,307,1079.8125,0.9375,1,0.6189516129032258,-8.077765904166092e-6,0.9853258276507108,4258.422893846771,973.380797697404,1
paris.cesna.2021:810,0.009445658884942532,0.25,0.25,80,42.25,44.5,3,4,5,0,39.718803271666346,169,0.1651484543853973,7.375,32,0.9622701838529176,0.0052736072560069,118,188.09375,0.125,0.967741935483871,0.2379032258064516,6.772936148470883e-8,0.9627563888071676,1491.3550576545283,264.26916674625016,1
paris.cesna.2021:811,0.15225915610790253,0,0,32,32,32,0,0,0,0,-1,32,0.0215796464185049,1.7142857142857142,7,0.995943204868154,0.0117913578072717,6,420.8571428571428,0.1428571428571428,0.8333333333333334,0.2857142857142857,2.3669268137609093e-8,0.9961812326985038,77.10511315740357,14.495157457569258,0
paris.cesna.2021:840,0.3318392336368561,0.3,0.3,27,9.1,7.5,2,1,5,34,8.723531395025756,91,0.0080134944476634,4.545454545454546,11,0.99529854254819,0.02696348148601,25,962.2727272727273,0.9090909090909092,0.9,0.4545454545454545,-7.387047813257851e-7,0.9961532534100428,335.72437520141045,71.68860411724673,0.8181818181818182
paris.cesna.2021:841,0.009314811788499355,0.4,0.4,92,47.2,46,1,2,3,12,30.74410512602375,236,0.1023520746222675,4.888888888888889,18,0.9867768595041322,0.0102248629055613,44,364.8333333333333,0.2777777777777778,1,0.2875816993464052,-2.8926243728025645e-7,0.9873073011778012,565.7752738888287,106.57488386553582,1
paris.cesna.2021:854,0.00777976680546999,0.1428571428571428,0.7857142857142857,27,12.5,12,3,1,3,0,8.617959779972912,175,0.048753558957897,16.38095238095238,21,0.9761194029850746,0.0187670673404178,172,669.5714285714286,0.6666666666666666,1,0.819047619047619,-2.2383386984312245e-7,0.9772545000390614,2471.2094854183683,592.8657192287925,1
paris.cesna.2021:855,0.008146972395479679,0.4285714285714285,0.7142857142857143,39,20,18,1,1,4,0,13.638181696985855,140,0.0518133642203943,8.181818181818182,11,0.9889584100110416,0.0205340221311976,45,732.8181818181819,0.6363636363636364,1,0.8181818181818182,-4.339280331241868e-7,0.9896094493115728,646.4381135299066,155.0627368949665,1
paris.cesna.2021:870,0.07948530465364456,0.0833333333333333,0.5833333333333334,293,31.25,7.5,9,1,8,4,82.56581396900073,375,0.0191446328482442,7.428571428571429,14,0.9954853273137696,0.0459016393442622,52,1638,0.8571428571428571,1,0.5714285714285714,-3.3850362687587984e-6,0.997335189671168,714.9847122085299,160.78496383201022,1
paris.cesna.2021:871,0.1393805742263794,0,0.5,43,18.25,12.5,0,1,4,0,17.269916039170543,73,0.0053290796024488,3.2,5,0.9955629506378258,0.020115425561719,8,718,0.8,1,0.8,-8.492730959623455e-8,0.9958529967090992,114.55433596944803,27.389060266810045,1
paris.cesna.2021:872,0.005750366486608982,0.1764705882352941,0.5294117647058824,73,26.47058823529412,19,2,1,12,67,20.87797178564893,450,0.1079916457391982,13.866666666666667,60,0.9699378522907934,0.0125536631218608,416,447.4,0.2833333333333333,1,0.2350282485875706,-4.921862062006979e-6,0.9721027290604012,5251.887747746787,926.8198452861868,1
paris.cesna.2021:873,0.044905874878168106,0.3333333333333333,0.3333333333333333,65,28,17,5,2,2,8,32.90896534380867,84,0.0136402965525246,2.9411764705882355,17,0.9938672881148044,0.0133581934539411,25,476.6470588235294,0.1764705882352941,0.875,0.1838235294117647,-4.341410039347846e-7,0.9945217151729202,308.72859300932697,49.842037528191184,0.6470588235294118
paris.cesna.2021:876,0.014695195481181145,0.2142857142857142,0.2857142857142857,61,24.571428571428573,19,1,1,8,14,19.468769016888743,344,0.15545974394673,8.782608695652174,23,0.9803521058262816,0.0122832546054587,101,438.2173913043478,0.6086956521739131,0.7272727272727273,0.3992094861660079,1.1781540931647085e-7,0.9811660017650142,1339.233809281299,276.81063343194984,0.9565217391304348
paris.cesna.2021:877,0.1833360344171524,0,0,21,21,21,0,0,0,0,-1,21,0.2500050931898462,2.571428571428572,7,0.9621052631578948,0.0018291413842237,9,65.28571428571429,0.1428571428571428,0.5,0.4285714285714285,6.450552955489805e-7,0.9621421948114656,120.16208818355318,25.289973360467982,0.5714285714285714
paris.cesna.2021:896,0.3580104112625122,0.5,0.5,30,15,15,3,2,3,0,21.213203435596427,30,0.0846021964432157,1.3333333333333333,3,0.9989133387666396,0.034336246825041,2,1225.6666666666667,0.6666666666666666,1,0.6666666666666666,-8.849679782801644e-8,0.9992104114334254,27.980047707955315,6.487475813381013,0
paris.cesna.2021:929,0.12533539533615112,0.1666666666666666,0.4444444444444444,923,82.77777777777777,18,2,1,15,11,214.7640444097704,1490,0.0324204966820885,6,19,0.9938998287671232,0.0273985130988907,57,977.578947368421,0.9473684210526316,1,0.3333333333333333,-2.280980499445911e-6,0.9953986711869298,743.0094259266397,146.21408221410644,0.8947368421052632
paris.cesna.2021:930,0.35569703578948975,0.2,0.2,39,17.2,16,3,3,13,0,10.870668267012316,258,0.0042180804062965,5.25,16,0.9963982505788526,0.0407021550878569,42,1452.375,0.9375,0.6666666666666666,0.35,-3.552446151812955e-6,0.9982727478331714,549.9878162115587,109.72757374255994,0.8125
paris.cesna.2021:933,0.3445861041545868,0.09375,0.34375,65,20.78125,12,4,1,10,49,16.663141428256093,665,0.0054810411355673,7.2,35,0.9942632094156214,0.034989264884958,126,1247.857142857143,0.9142857142857144,0.5294117647058824,0.2117647058823529,-1.2602566847136875e-5,0.9977805099842764,1575.8544970318565,268.15561591448056,0.7714285714285715
paris.cesna.2021:934,0.0059914602898061275,0.8333333333333334,0.6666666666666666,96,45.5,37.5,1,1,5,0,36.31390918091854,273,0.1917780762153895,7.513513513513513,37,0.9561445022874272,0.0045934274805342,139,163.8108108108108,0.1621621621621621,1,0.2087087087087087,1.416360978194167e-7,0.9566340999328348,1736.1743128924634,293.8953791410768,1
paris.cesna.2021:951,0.07134290039539337,0.15,0.55,66,33,28,2,1,11,66,18.555748151817653,660,0.0198271372442812,16.818181818181817,22,0.982856083773515,0.0270253053278531,185,964.181818181818,0.9090909090909092,1,0.8008658008658008,-3.042140710645063e-6,0.9845674725608364,2649.471920403329,633.5722820356903,1
paris.cesna.2021:952,0.045552242547273636,0.106060606060606,0.7272727272727273,62,25.07575757575757,22,2,1,19,72,14.513983290458585,1655,0.0638956606813451,50.84931506849315,73,0.9473161315961282,0.0256646484905206,1856,914.3287671232875,0.9041095890410958,0.9583333333333334,0.7062404870624048,-3.1534272688178644e-5,0.9526829444847128,26146.328621274966,6126.160810730172,1
paris.cesna.2021:955,0.12715473771095276,0.25,0.25,54,19,6.5,3,2,8,3,21.08486254570868,152,0.0125208159679057,6.888888888888889,9,0.99579945799458,0.0457582267052706,31,1633.111111111111,0.8888888888888888,1,0.8611111111111112,-1.4228811845830243e-6,0.9969858898890464,448.7827560215285,108.38792978997458,1
paris.cesna.2021:956,0.10343988239765167,0.46875,0.40625,234,48.34375,22,1,1,18,86,56.10336622354227,1547,0.0373782524813204,21.11764705882353,34,0.9745777714831994,0.0226989716396862,359,809.5588235294117,0.9411764705882352,0.9393939393939394,0.6399286987522281,-5.209758280564761e-6,0.9767974262621664,4998.590834822292,1150.035326997239,1
paris.cesna.2021:958,0.06254066526889801,0.3636363636363636,0.6363636363636364,46,16.818181818181817,16,3,1,16,62,12.520528597612657,185,0.0143054110846416,9.666666666666666,12,0.9938689217758984,0.0439095468938268,58,1567,0.9166666666666666,1,0.8787878787878788,-2.33796597076678e-6,0.9953862962951424,842.4221233551841,203.9558492733009,1
paris.cesna.2021:960,0.007550620939582586,0.5,0.75,19,10.75,11,1,1,2,8,6.994045086119096,43,0.2699496271015479,6.375,16,0.9689592209373098,0.0055768853515679,51,199,0.25,0.9333333333333332,0.425,1.0293071033519348e-8,0.9692164753667885,680.362011441728,142.89294319877573,1
paris.cesna.2021:963,0.007090641651302576,0.3125,0.875,55,19.1875,17.5,1,1,8,21,15.816526167272002,307,0.0301368415859375,17.82608695652174,23,0.9773255170888177,0.0215368266085591,205,768.3478260869565,0.6956521739130435,1,0.8102766798418972,-1.9738150401186752e-6,0.9787517098385418,2940.7701327970462,704.4329277298136,1
paris.cesna.2021:964,0.006927751004695892,0.15625,0.78125,44,19.21875,16.5,1,1,10,31,12.230934801928766,615,0.0761353102419589,35.21739130434783,46,0.9528507814546407,0.0199623423359702,810,711.7173913043479,0.6956521739130435,1,0.782608695652174,-7.225504091267966e-6,0.9554899828211344,11563.372118719377,2755.6091111693927,1
paris.cesna.2021:981,0.03266207128763199,0.1666666666666666,0.1666666666666666,49,18,8.5,3,2,3,14,21.753160689885963,108,0.3750160693082304,3.7857142857142856,28,0.968452380952381,0.003257948633744,53,116.21428571428572,0.2142857142857142,0.3703703703703703,0.1402116402116402,2.269932155334082e-6,0.9687152896991305,638.8528868659471,92.18234788814632,0.5
paris.cesna.2021:1024,0.050321631133556366,0.16,0.2,114,30.96,23,1,1,9,75,28.01410359087008,774,0.029838145397001,11.1875,32,0.987035092166733,0.0238797417781142,179,851.71875,0.78125,0.8387096774193549,0.3608870967741935,-4.818296273080334e-6,0.9892329578137986,2350.770659500874,472.983669831566,0.9375
paris.cesna.2021:1037,0.30297109484672546,0.1818181818181818,0,61,21.454545454545453,19,1,0,1,0,16.848522999738798,236,0.0131532497575538,5.6923076923076925,13,0.990424430641822,0.0164986053569811,37,588.7692307692307,0.8461538461538461,1,0.4743589743589743,-2.2842663422736986e-7,0.9910426184807896,498.9945552319128,107.6448144674831,1
paris.cesna.2021:1038,0.37508946657180786,0.3,0.1,84,30.1,26,1,4,5,0,20.86171400223652,301,0.0091492305823074,3.636363636363636,11,0.99340804218853,0.0153553015019054,20,548,0.9090909090909092,0.9,0.3636363636363636,-2.404844866289087e-7,0.9938949660847806,262.84441264543494,52.99480997805769,0.9090909090909092
paris.cesna.2021:1059,0.4138416051864624,0.1333333333333333,0.2,65,17.066666666666666,13,2,2,9,54,19.64494361213108,256,0.0236656027511067,9.875,16,0.9939891957696112,0.0457640893422638,79,1633,0.9375,0.9333333333333332,0.6583333333333333,-4.512787966748084e-6,0.9960963367257926,1103.5826398379932,255.2766124842289,0.9375
paris.cesna.2021:1061,0.0780901163816452,0,0,0,0,0,0,0,0,0,-1,0,0.0690063839411929,1.9428571428571428,35,0.9891529749561332,0.004967794654874,34,177.17142857142858,0.0285714285714285,1,0.0571428571428571,-2.566802545067076e-7,0.989653867410622,377.798859009728,32.04016328926233,0
paris.cesna.2021:1085,0.019020499661564827,0.3333333333333333,0,5,2.6666666666666665,3,2,0,1,1,2.516611478423584,8,0.0334310565114607,3.75,8,0.9908144519289652,0.0113333893698691,15,404.5,0.375,1,0.5357142857142857,-6.966718816758325e-8,0.991075905130458,204.83529675288065,45.42914865975772,1
paris.cesna.2021:1086,0.02034805156290531,0.3333333333333333,0,36,19.666666666666668,23,2,0,1,24,18.230011885167087,59,0.0754291837980723,4,8,0.9862306368330463,0.0080272337564091,16,286.5,0.375,0.8571428571428571,0.5714285714285714,1.263571337512728e-7,0.9864158335399064,219.99529606416303,49.47225158230183,0.875
paris.cesna.2021:1098,0.038086891174316406,0.3333333333333333,0.3333333333333333,43,16.666666666666668,4,4,1,2,26,22.81081614790083,50,0.0033789659391787,3.7142857142857135,7,0.9966356107660456,0.0308272361953859,13,1100.2857142857142,0.4285714285714285,1,0.6190476190476191,-3.900588611072941e-7,0.9972576705803838,180.32723965660205,41.2197647701601,0.8571428571428571
paris.cesna.2021:1099,0.008945822715759277,0.1875,0.1875,66,18.8125,11.5,1,1,5,402,21.02131854411929,301,0.0814670289911459,23.317073170731707,41,0.9664019118577352,0.0188087645641726,478,670.6829268292682,0.3902439024390244,1,0.5829268292682926,-5.207075878981562e-6,0.96861943670711,6586.561737359473,1487.3633678451129,1
paris.cesna.2021:1126,0.017019370570778847,0.1666666666666666,0.375,923,65.75,8,2,1,21,49,187.21070435764872,1578,0.0315462762510184,8.0625,32,0.9914171656686628,0.0261113213895197,129,931.3125,0.75,1,0.2600806451612903,-5.901655763955378e-6,0.9938199106124735,1643.600605258812,299.9530798011319,1
paris.cesna.2021:1127,0.3346244990825653,0.1578947368421052,0.3157894736842105,247,29.157894736842103,12,3,1,11,0,55.42087769253141,554,0.0065144977412018,6.6,20,0.9946838501812324,0.0346113960593066,66,1234.9,0.95,0.6842105263157895,0.3473684210526316,-4.026700797042055e-6,0.9966758916939,863.6540598390632,171.94492062817764,1
paris.cesna.2021:1163,0.15671049058437347,0.1538461538461538,0.1538461538461538,177,24.923076923076923,7,2,1,9,14,51.27615030151532,324,0.0080501459083091,9.066666666666666,15,0.9937828571428572,0.0406139072600231,68,1449.2666666666669,0.8666666666666667,1,0.6476190476190476,-3.125302396342777e-6,0.9955366567259758,948.1107181596172,218.6325059133669,1
paris.cesna.2021:1186,0.32741186022758484,0.1333333333333333,0.0666666666666666,47,25.6,27,5,3,4,10,14.095592016148675,384,0.0082343525726185,5.125,16,0.9925589836660615,0.0191582826556063,41,683.625,0.9375,1,0.3416666666666667,-7.931569071183943e-7,0.993442175455624,535.6804442201174,106.15475130068916,1
paris.cesna.2021:1192,0.008577878586947918,0.3333333333333333,0.1666666666666666,48,19.5,17,1,7,8,5,16.92040188648012,117,0.2288980208766185,8.7,20,0.9800091911764706,0.0119538103646402,87,426.5,0.3,1,0.4578947368421052,-2.523562116334771e-7,0.980698087412868,1169.1737118928795,250.10186894528744,1
paris.cesna.2021:1193,0.03671516850590706,0.0625,0.125,94,30.875,25,5,1,7,21,24.278591392418136,494,0.0354494735818588,7.363636363636363,22,0.9876927752032212,0.0165640201097218,81,590.9545454545455,0.7272727272727273,0.9523809523809524,0.3506493506493506,-9.700009830011502e-7,0.9887423764298362,1060.875623529851,211.7636828282856,1
paris.cesna.2021:1201,0.24451439082622528,0.5,0,89,79,79,5,0,1,0,14.142135623730953,158,0.1132022253345782,1.3333333333333333,3,0.9957264957264956,0.0087031226654713,2,310.6666666666667,0.6666666666666666,1,0.6666666666666666,-5.721996911232151e-9,0.9958018106957984,27.980047707955315,6.487475813381013,0
paris.cesna.2021:1228,0.44235193729400635,1,0,30,30,30,3,0,0,0,-1,30,0.4077011812476929,1.8333333333333333,12,0.9614035087719298,0.0012796443149232,11,45.66666666666666,0.0833333333333333,1,0.1666666666666666,1.129303586921638e-6,0.9614477941195568,134.6557223870382,20.912511995488885,0
paris.cesna.2021:1274,0.1817525029182434,0,0,56,56,56,0,0,0,0,-1,56,0.1324440531220192,2,5,0.9924812030075189,0.0073962010421919,5,264,0.2,0.75,0.5,1.5007910902950766e-07,0.9925878689846276,67.79250453466133,14.804554373180595,0
paris.cesna.2021:1280,0.09541232883930206,0.2222222222222222,0.3333333333333333,230,51.44444444444444,26,5,1,11,14,70.64012866478782,463,0.3697174873364487,3.4782608695652173,23,0.9903346623172647,0.0099896654430941,40,356.39130434782606,0.391304347826087,0.6818181818181818,0.1581027667984189,1.2496911438881098e-6,0.9909966777273552,487.3547354594572,74.06178294667592,0.5652173913043478
paris.cesna.2021:1294,0.025834403932094574,0.3684210526315789,0.2631578947368421,112,32.473684210526315,18,1,1,15,55,31.69186439775748,617,0.0536633319103259,10.782608695652174,23,0.986285461483161,0.0217354743415376,124,775.4347826086956,0.8260869565217391,0.8636363636363636,0.4901185770750988,-1.5699706753650518e-6,0.9877247711568312,1677.837788504408,364.7275101656319,1
paris.cesna.2021:1295,0.20200541615486145,0.3333333333333333,0.6666666666666666,107,56.66666666666666,64.5,3,1,9,1,42.66458328246822,340,0.0472027716524202,4.285714285714286,7,0.9923352069494124,0.0155457005171226,15,554.8571428571429,0.8571428571428571,1,0.7142857142857143,-1.0005471614291377e-7,0.992648998998678,211.6082647511109,49.67641258884762,1
paris.cesna.2021:1296,0.02088230475783348,0.1428571428571428,0.2857142857142857,17,9.714285714285714,12,5,1,3,0,6.993193970194299,68,0.1860639819135684,6.909090909090909,11,0.9833223612025456,0.0114145829512339,38,407.3636363636364,0.6363636363636364,0.9,0.6909090909090909,-1.356294431613405e-7,0.9836843693337928,533.8917891281986,124.60001584440474,0.9090909090909092
paris.cesna.2021:1297,0.029151173308491707,0.1666666666666666,0.3333333333333333,109,31.83333333333333,16.5,6,3,8,138,39.64551256657766,191,0.0214529988462072,6.5,8,0.9955623826591568,0.0408576391807458,26,1458.25,0.75,1,0.9285714285714286,-7.351828666766945e-7,0.996504299357097,381.3597472757794,92.8457147406656,1
paris.cesna.2021:1318,0.08025901764631271,0.1333333333333333,0.4,74,21.066666666666663,18,5,1,11,10,22.51496856590765,316,0.0217967656902167,8.823529411764707,17,0.9920827615327774,0.0309861291077722,75,1105.6470588235295,0.8823529411764706,0.9375,0.5514705882352942,-1.8594994045334856e-6,0.99359949563854,1027.3134903479004,229.28132116601523,0.9411764705882352
paris.cesna.2021:1319,0.04887895658612251,0.0714285714285714,0.3571428571428571,53,18,12,10,1,10,0,17.724385635441532,252,0.0255449393985101,6.095238095238095,21,0.9925891616489116,0.0228819146919937,64,816.3809523809524,0.6666666666666666,0.55,0.3047619047619048,-1.948413725208934e-6,0.9939727704046434,827.3494263167995,158.60982489975586,0.7619047619047619
paris.cesna.2021:1330,0.0076555837877094746,0.2222222222222222,0.3333333333333333,69,37.77777777777778,38,3,1,4,15,18.74018261502391,340,0.1348026450508759,7.333333333333333,18,0.9890927119484384,0.0186373700288669,66,665,0.5,1,0.4313725490196078,-9.565556004273395e-7,0.99005915622796,881.7507118036484,185.88035448248624,1
paris.cesna.2021:1331,0.02659866213798523,0.2727272727272727,0.0909090909090909,62,31.727272727272727,28,1,3,4,11,18.232338901473444,349,0.0259018937209903,6.5,20,0.9920323608727628,0.0226828106168894,65,809.3,0.55,0.8947368421052632,0.3421052631578947,-1.7386946382193026e-6,0.9933387553289884,849.3515278147754,168.37525554956352,0.95
paris.cesna.2021:1332,0.37261876463890076,0.074074074074074,0.2222222222222222,121,20.07407407407408,12,5,1,7,285,26.29115956410198,542,0.0267763520889253,14.758620689655173,29,0.9906792395304777,0.0439768761540171,214,1568.655172413793,0.9310344827586208,0.9642857142857144,0.5270935960591133,-1.3448220275318316e-5,0.9943423051341458,2917.3647760970484,644.7175861336499,0.9655172413793104
paris.cesna.2021:1356,0.33083096146583557,0.1785714285714285,0.3214285714285714,46,9.964285714285714,6,1,1,17,435,11.45840187569687,279,0.0148235750142892,13.03448275862069,29,0.988984088127295,0.0328064731301296,189,1170.2068965517242,0.9655172413793104,0.8214285714285714,0.4655172413793103,-7.690217365951282e-6,0.9917192459308124,2544.114843479514,546.380974638377,0.9655172413793104
paris.cesna.2021:1357,0.04153187945485115,0.1,0.4,117,27.45,18.5,4,1,12,2,30.137360971322448,549,0.0148479477836047,6.608695652173913,23,0.991784227879574,0.0223618849841813,76,797.7826086956521,0.8695652173913043,0.9090909090909092,0.300395256916996,-2.1547438736812166e-6,0.993264945186197,981.1711689009506,187.28762381241447,0.8695652173913043
paris.cesna.2021:1378,0.009171455167233944,0.3333333333333333,0.3333333333333333,47,20.33333333333333,8,2,4,5,0,23.115651263447745,61,0.0335612848851512,5,12,0.9901752087768136,0.0141204546940529,30,503.9166666666667,0.25,1,0.4545454545454545,-2.435856846521571e-7,0.9906636674759624,402.86925024169255,86.02633654959949,1
paris.cesna.2021:1379,0.006181212142109871,0.0714285714285714,0.5714285714285714,92,42.85714285714285,39,6,1,10,43,29.752458574188307,600,0.1371277408759088,18.85106382978724,47,0.9678216023825088,0.0159031393303112,443,566.9787234042553,0.2978723404255319,1,0.4098057354301572,-4.951474396609215e-6,0.9699707157522716,5888.9367948196805,1225.4681223589075,1
paris.cesna.2021:1388,0.009293275885283947,0.1818181818181818,0.0909090909090909,38,13.363636363636363,7,3,5,6,25,14.50705157688996,147,0.2548155962208066,11.128205128205128,39,0.9735236700829673,0.0114744668306081,217,409.1794871794872,0.282051282051282,0.9736842105263158,0.2928475033738191,-1.3508494900807775e-6,0.974811717650488,2794.951577367643,529.4165135504826,1
paris.cesna.2021:1389,0.24364908039569855,0.5454545454545454,0.3636363636363636,75,19.545454545454547,16,2,1,6,112,21.243180724004755,215,0.0066334496239804,5.384615384615385,13,0.9942688717864744,0.0261770399079147,35,934.1538461538462,0.8461538461538461,0.8333333333333334,0.4487179487179487,-9.743427386086285e-7,0.9952493459471372,469.41333561310654,99.92216324729692,0.8461538461538461
paris.cesna.2021:1398,0.25758931040763855,1,0,32,32,32,6,0,0,0,-1,32,0.2784545967287084,1.3333333333333333,3,0.995959595959596,0.0092073808456596,2,328.6666666666667,0.3333333333333333,1,0.6666666666666666,-6.401272432129161e-9,0.9960392743240594,27.980047707955315,6.487475813381013,0
paris.cesna.2021:1421,0.03725339099764824,0.1515151515151515,0.3636363636363636,70,19.454545454545453,14,1,1,23,0,20.5792536749558,642,0.0119080445816825,11.08108108108108,37,0.989815941776994,0.0302002131119959,205,1077,0.8918918918918919,0.8055555555555556,0.3078078078078078,-1.0585756208505658e-5,0.993026151159596,2652.5377356713484,510.0233323344669,0.945945945945946
paris.cesna.2021:1422,0.11632756888866425,0.1578947368421052,0.3157894736842105,53,19.105263157894736,7,1,1,12,0,20.607158240772403,363,0.0083561607224218,8,21,0.993993993993994,0.037109703458714,84,1324,0.9047619047619048,0.95,0.4,-4.706179008571307e-6,0.9962359978442026,1114.0303660215488,230.3807693266975,1
paris.cesna.2021:1467,0.0065785497426986694,0.5,0.625,96,42.375,37.5,1,1,14,1,31.93715927970337,339,0.046592455945269,9.75,16,0.9879424949760396,0.0223881119860998,78,798.875,0.5,1,0.65,-9.31644781956384e-7,0.9889744335641488,1088.000422586388,251.0663614311392,1
paris.cesna.2021:1468,0.006383310537785292,0.5714285714285714,0.5,923,108.85714285714286,20,1,1,9,41,243.80599385036177,1524,0.0705687568802306,15.928571428571429,28,0.976553464409631,0.0185985414322158,223,663.4285714285714,0.5,1,0.58994708994709,-1.7975296403328203e-6,0.9780525081398096,3076.829515007527,696.5163928527486,1
